ano,cod_ibge,nome_municipio,uf,pib
2015,2107308,Nova Iorque - MA,MA,31025
2015,2107357,Nova Olinda do Maranhão - MA,MA,121396
2015,2107407,Olho d'Água das Cunhãs - MA,MA,129896
2015,2107456,Olinda Nova do Maranhão - MA,MA,75958
2015,2107506,Paço do Lumiar - MA,MA,715408
2015,2107605,Palmeirândia - MA,MA,108542
2015,2107704,Paraibano - MA,MA,130239
2015,2107803,Parnarama - MA,MA,195684
2015,2107902,Passagem Franca - MA,MA,109500
2015,2108009,Pastos Bons - MA,MA,161158
2015,2108058,Paulino Neves - MA,MA,73739
2015,2108108,Paulo Ramos - MA,MA,134938
2015,2108207,Pedreiras - MA,MA,426639
2015,2108256,Pedro do Rosário - MA,MA,124442
2015,2108306,Penalva - MA,MA,153678
2015,2108405,Peri Mirim - MA,MA,64421
2015,2108454,Peritoró - MA,MA,142182
2015,2108504,Pindaré-Mirim - MA,MA,372214
2015,2108603,Pinheiro - MA,MA,680963
2015,2108702,Pio XII - MA,MA,135501
2015,2108801,Pirapemas - MA,MA,92782
2015,2108900,Poção de Pedras - MA,MA,118846
2015,2109007,Porto Franco - MA,MA,426117
2015,2109056,Porto Rico do Maranhão - MA,MA,33940
2015,2109106,Presidente Dutra - MA,MA,452610
2015,2109205,Presidente Juscelino - MA,MA,81490
2015,2109239,Presidente Médici - MA,MA,40755
2015,2109270,Presidente Sarney - MA,MA,125989
2015,2109304,Presidente Vargas - MA,MA,55083
2015,2109403,Primeira Cruz - MA,MA,68025
2015,2109452,Raposa - MA,MA,179273
2015,2109502,Riachão - MA,MA,267004
2015,2109551,Ribamar Fiquene - MA,MA,66202
2015,2109601,Rosário - MA,MA,276763
2015,2109700,Sambaíba - MA,MA,217161
2015,2109759,Santa Filomena do Maranhão - MA,MA,40179
2015,2109809,Santa Helena - MA,MA,222823
2015,2109908,Santa Inês - MA,MA,1142442
2015,2110005,Santa Luzia - MA,MA,466994
2015,2110039,Santa Luzia do Paruá - MA,MA,210468
2015,2110104,Santa Quitéria do Maranhão - MA,MA,149720
2015,2110203,Santa Rita - MA,MA,240548
2015,2110237,Santana do Maranhão - MA,MA,51743
2015,2110278,Santo Amaro do Maranhão - MA,MA,65783
2015,2110302,Santo Antônio dos Lopes - MA,MA,921936
2015,2110401,São Benedito do Rio Preto - MA,MA,88553
2015,2110500,São Bento - MA,MA,228873
2015,2110609,São Bernardo - MA,MA,230061
2015,2110658,São Domingos do Azeitão - MA,MA,155677
2015,2110708,São Domingos do Maranhão - MA,MA,267462
2015,2110807,São Félix de Balsas - MA,MA,36323
2015,2110856,São Francisco do Brejão - MA,MA,84776
2015,2110906,São Francisco do Maranhão - MA,MA,58795
2015,2111003,São João Batista - MA,MA,102406
2015,2111029,São João do Carú - MA,MA,83392
2015,2111052,São João do Paraíso - MA,MA,108561
2015,2111078,São João do Soter - MA,MA,79645
2015,2111102,São João dos Patos - MA,MA,222105
2015,2111201,São José de Ribamar - MA,MA,1712555
2015,2111250,São José dos Basílios - MA,MA,42025
2015,2111300,São Luís - MA,MA,26798107
2015,2111409,São Luís Gonzaga do Maranhão - MA,MA,134251
2015,2111508,São Mateus do Maranhão - MA,MA,264211
2015,2111532,São Pedro da Água Branca - MA,MA,76059
2015,2111573,São Pedro dos Crentes - MA,MA,46755
2015,2111607,São Raimundo das Mangabeiras - MA,MA,352517
2015,2111631,São Raimundo do Doca Bezerra - MA,MA,32047
2015,2111672,São Roberto - MA,MA,34346
2015,2111706,São Vicente Ferrer - MA,MA,114836
2015,2111722,Satubinha - MA,MA,57617
2015,2111748,Senador Alexandre Costa - MA,MA,58882
2015,2111763,Senador La Rocque - MA,MA,124350
2015,2111789,Serrano do Maranhão - MA,MA,55541
2015,2111805,Sítio Novo - MA,MA,117132
2015,2111904,Sucupira do Norte - MA,MA,65303
2015,2111953,Sucupira do Riachão - MA,MA,35082
2015,2112001,Tasso Fragoso - MA,MA,725163
2015,2112100,Timbiras - MA,MA,125579
2015,2112209,Timon - MA,MA,1340155
2015,2112233,Trizidela do Vale - MA,MA,147005
2015,2112274,Tufilândia - MA,MA,37214
2015,2112308,Tuntum - MA,MA,249474
2015,2112407,Turiaçu - MA,MA,253073
2015,2112456,Turilândia - MA,MA,130669
2015,2112506,Tutóia - MA,MA,320974
2015,2112605,Urbano Santos - MA,MA,144365
2015,2112704,Vargem Grande - MA,MA,266645
2015,2112803,Viana - MA,MA,350885
2015,2112852,Vila Nova dos Martírios - MA,MA,90852
2015,2112902,Vitória do Mearim - MA,MA,280310
2015,2113009,Vitorino Freire - MA,MA,197841
2015,2114007,Zé Doca - MA,MA,352275
2015,2200053,Acauã - PI,PI,41232
2015,2200103,Agricolândia - PI,PI,28595
2015,2200202,Água Branca - PI,PI,153600
2015,2200251,Alagoinha do Piauí - PI,PI,45142
2015,2200277,Alegrete do Piauí - PI,PI,31921
2015,2200301,Alto Longá - PI,PI,80266
2015,2200400,Altos - PI,PI,301871
2015,2200459,Alvorada do Gurguéia - PI,PI,59401
2015,2200509,Amarante - PI,PI,115459
2015,2200608,Angical do Piauí - PI,PI,46636
2015,2200707,Anísio de Abreu - PI,PI,61666
2015,2200806,Antônio Almeida - PI,PI,52216
2015,2200905,Aroazes - PI,PI,40363
2015,2200954,Aroeiras do Itaim - PI,PI,15389
2015,2201002,Arraial - PI,PI,27615
2015,2201051,Assunção do Piauí - PI,PI,40443
2015,2201101,Avelino Lopes - PI,PI,64253
2015,2201150,Baixa Grande do Ribeiro - PI,PI,559741
2015,2201176,Barra D'Alcântara - PI,PI,26182
2015,2201200,Barras - PI,PI,305949
2015,2201309,Barreiras do Piauí - PI,PI,21600
2015,2201408,Barro Duro - PI,PI,55348
2015,2201507,Batalha - PI,PI,149878
2015,2201556,Bela Vista do Piauí - PI,PI,28816
2015,2201572,Belém do Piauí - PI,PI,23263
2015,2201606,Beneditinos - PI,PI,56545
2015,2201705,Bertolínia - PI,PI,43610
2015,2201739,Betânia do Piauí - PI,PI,37858
2015,2201770,Boa Hora - PI,PI,36735
2015,2201804,Bocaina - PI,PI,32921
2015,2201903,Bom Jesus - PI,PI,645002
2015,2201919,Bom Princípio do Piauí - PI,PI,34667
2015,2201929,Bonfim do Piauí - PI,PI,31390
2015,2201945,Boqueirão do Piauí - PI,PI,34808
2015,2201960,Brasileira - PI,PI,42837
2015,2201988,Brejo do Piauí - PI,PI,27689
2015,2202000,Buriti dos Lopes - PI,PI,134746
2015,2202026,Buriti dos Montes - PI,PI,43296
2015,2202059,Cabeceiras do Piauí - PI,PI,51235
2015,2202075,Cajazeiras do Piauí - PI,PI,21680
2015,2202083,Cajueiro da Praia - PI,PI,65895
2015,2202091,Caldeirão Grande do Piauí - PI,PI,50876
2015,2202109,Campinas do Piauí - PI,PI,36644
2015,2202117,Campo Alegre do Fidalgo - PI,PI,29024
2015,2202133,Campo Grande do Piauí - PI,PI,46321
2015,2202174,Campo Largo do Piauí - PI,PI,35680
2015,2202208,Campo Maior - PI,PI,461048
2015,2202251,Canavieira - PI,PI,26675
2015,2202307,Canto do Buriti - PI,PI,180621
2015,2202406,Capitão de Campos - PI,PI,63986
2015,2202455,Capitão Gervásio Oliveira - PI,PI,24893
2015,2202505,Caracol - PI,PI,67306
2015,2202539,Caraúbas do Piauí - PI,PI,37110
2015,2202554,Caridade do Piauí - PI,PI,30203
2015,2202604,Castelo do Piauí - PI,PI,134473
2015,2202653,Caxingó - PI,PI,36875
2015,2202703,Cocal - PI,PI,170117
2015,2202711,Cocal de Telha - PI,PI,31388
2015,2202729,Cocal dos Alves - PI,PI,36067
2015,2202737,Coivaras - PI,PI,23642
2015,2202752,Colônia do Gurguéia - PI,PI,42732
2015,2202778,Colônia do Piauí - PI,PI,48308
2015,2202802,Conceição do Canindé - PI,PI,34080
2015,2202851,Coronel José Dias - PI,PI,27873
2015,2202901,Corrente - PI,PI,274827
2015,2203008,Cristalândia do Piauí - PI,PI,47129
2015,2203107,Cristino Castro - PI,PI,81929
2015,2203206,Curimatá - PI,PI,79413
2015,2203230,Currais - PI,PI,125260
2015,2203255,Curralinhos - PI,PI,22213
2015,2203271,Curral Novo do Piauí - PI,PI,29980
2015,2203305,Demerval Lobão - PI,PI,130390
2015,2203354,Dirceu Arcoverde - PI,PI,35158
2015,2203404,Dom Expedito Lopes - PI,PI,61115
2015,2203420,Domingos Mourão - PI,PI,26784
2015,2203453,Dom Inocêncio - PI,PI,49614
2015,2203503,Elesbão Veloso - PI,PI,108043
2015,2203602,Eliseu Martins - PI,PI,36828
2015,2203701,Esperantina - PI,PI,289597
2015,2203750,Fartura do Piauí - PI,PI,25267
2015,2203800,Flores do Piauí - PI,PI,31903
2015,2203859,Floresta do Piauí - PI,PI,17161
2015,2203909,Floriano - PI,PI,919600
2015,2204006,Francinópolis - PI,PI,31605
2015,2204105,Francisco Ayres - PI,PI,32771
2015,2204154,Francisco Macedo - PI,PI,19018
2015,2204204,Francisco Santos - PI,PI,57247
2015,2204303,Fronteiras - PI,PI,179371
2015,2204352,Geminiano - PI,PI,41728
2015,2204402,Gilbués - PI,PI,177906
2015,2204501,Guadalupe - PI,PI,254564
2015,2204550,Guaribas - PI,PI,28906
2015,2204600,Hugo Napoleão - PI,PI,24073
2015,2204659,Ilha Grande - PI,PI,60412
2015,2204709,Inhuma - PI,PI,101962
2015,2204808,Ipiranga do Piauí - PI,PI,59910
2015,2204907,Isaías Coelho - PI,PI,46019
2015,2205003,Itainópolis - PI,PI,65220
2015,2205102,Itaueira - PI,PI,92186
2015,2205151,Jacobina do Piauí - PI,PI,38385
2015,2205201,Jaicós - PI,PI,129899
2015,2205250,Jardim do Mulato - PI,PI,25265
2015,2205276,Jatobá do Piauí - PI,PI,32528
2015,2205300,Jerumenha - PI,PI,44178
2015,2205359,João Costa - PI,PI,19869
2015,2205409,Joaquim Pires - PI,PI,78422
2015,2205458,Joca Marques - PI,PI,28975
2015,2205508,José de Freitas - PI,PI,274111
2015,2205516,Juazeiro do Piauí - PI,PI,35675
2015,2205524,Júlio Borges - PI,PI,35792
2015,2205532,Jurema - PI,PI,29446
2015,2205540,Lagoinha do Piauí - PI,PI,17150
2015,2205557,Lagoa Alegre - PI,PI,48782
2015,2205565,Lagoa do Barro do Piauí - PI,PI,30377
2015,2205573,Lagoa de São Francisco - PI,PI,34595
2015,2205581,Lagoa do Piauí - PI,PI,34334
2015,2205599,Lagoa do Sítio - PI,PI,30937
2015,2205607,Landri Sales - PI,PI,79016
2015,2205706,Luís Correia - PI,PI,234571
2015,2205805,Luzilândia - PI,PI,168751
2015,2205854,Madeiro - PI,PI,42176
2015,2205904,Manoel Emídio - PI,PI,35894
2015,2205953,Marcolândia - PI,PI,59218
2015,2206001,Marcos Parente - PI,PI,34258
2015,2206050,Massapê do Piauí - PI,PI,32469
2015,2206100,Matias Olímpio - PI,PI,67754
2015,2206209,Miguel Alves - PI,PI,183018
2015,2206308,Miguel Leão - PI,PI,11501
2015,2206357,Milton Brandão - PI,PI,36310
2015,2206407,Monsenhor Gil - PI,PI,83528
2015,2206506,Monsenhor Hipólito - PI,PI,46146
2015,2206605,Monte Alegre do Piauí - PI,PI,127966
2015,2206654,Morro Cabeça no Tempo - PI,PI,25015
2015,2206670,Morro do Chapéu do Piauí - PI,PI,37650
2015,2206696,Murici dos Portelas - PI,PI,50202
2015,2206704,Nazaré do Piauí - PI,PI,41594
2015,2206720,Nazária - PI,PI,64522
2015,2206753,Nossa Senhora de Nazaré - PI,PI,28653
2015,2206803,Nossa Senhora dos Remédios - PI,PI,51627
2015,2206902,Novo Oriente do Piauí - PI,PI,38267
2015,2206951,Novo Santo Antônio - PI,PI,20430
2015,2207009,Oeiras - PI,PI,332971
2015,2207108,Olho D'Água do Piauí - PI,PI,16273
2015,2207207,Padre Marcos - PI,PI,46528
2015,2207306,Paes Landim - PI,PI,31565
2015,2207355,Pajeú do Piauí - PI,PI,22368
2015,2207405,Palmeira do Piauí - PI,PI,61902
2015,2207504,Palmeirais - PI,PI,80015
2015,2207553,Paquetá - PI,PI,23974
2015,2207603,Parnaguá - PI,PI,70713
2015,2207702,Parnaíba - PI,PI,1796195
2015,2207751,Passagem Franca do Piauí - PI,PI,34560
2015,2207777,Patos do Piauí - PI,PI,38746
2015,2207793,Pau D'Arco do Piauí - PI,PI,20370
2015,2207801,Paulistana - PI,PI,170394
2015,2207850,Pavussu - PI,PI,21931
2015,2207900,Pedro II - PI,PI,261114
2015,2207934,Pedro Laurentino - PI,PI,17872
2015,2207959,Nova Santa Rita - PI,PI,28603
2015,2208007,Picos - PI,PI,1234349
2015,2208106,Pimenteiras - PI,PI,67446
2015,2208205,Pio IX - PI,PI,130720
2015,2208304,Piracuruca - PI,PI,221106
2015,2208403,Piripiri - PI,PI,584212
2015,2208502,Porto - PI,PI,73255
2015,2208551,Porto Alegre do Piauí - PI,PI,19962
2015,2208601,Prata do Piauí - PI,PI,19244
2015,2208650,Queimada Nova - PI,PI,57679
2015,2208700,Redenção do Gurguéia - PI,PI,59238
2015,2208809,Regeneração - PI,PI,134724
2015,2208858,Riacho Frio - PI,PI,30778
2015,2208874,Ribeira do Piauí - PI,PI,23866
2015,2208908,Ribeiro Gonçalves - PI,PI,245324
2015,2209005,Rio Grande do Piauí - PI,PI,40154
2015,2209104,Santa Cruz do Piauí - PI,PI,41326
2015,2209153,Santa Cruz dos Milagres - PI,PI,28090
2015,2209203,Santa Filomena - PI,PI,203591
2015,2209302,Santa Luz - PI,PI,36862
2015,2209351,Santana do Piauí - PI,PI,28239
2015,2209377,Santa Rosa do Piauí - PI,PI,31148
2015,2209401,Santo Antônio de Lisboa - PI,PI,42388
2015,2209450,Santo Antônio dos Milagres - PI,PI,12066
2015,2209500,Santo Inácio do Piauí - PI,PI,24143
2015,2209559,São Braz do Piauí - PI,PI,26714
2015,2209609,São Félix do Piauí - PI,PI,21128
2015,2209658,São Francisco de Assis do Piauí - PI,PI,35440
2015,2209708,São Francisco do Piauí - PI,PI,42378
2015,2209757,São Gonçalo do Gurguéia - PI,PI,25378
2015,2209807,São Gonçalo do Piauí - PI,PI,27919
2015,2209856,São João da Canabrava - PI,PI,27295
2015,2209872,São João da Fronteira - PI,PI,37426
2015,2209906,São João da Serra - PI,PI,40360
2015,2209955,São João da Varjota - PI,PI,24493
2015,2209971,São João do Arraial - PI,PI,39602
2015,2210003,São João do Piauí - PI,PI,168692
2015,2210052,São José do Divino - PI,PI,38237
2015,2210102,São José do Peixe - PI,PI,28237
2015,2210201,São José do Piauí - PI,PI,44614
2015,2210300,São Julião - PI,PI,37428
2015,2210359,São Lourenço do Piauí - PI,PI,27400
2015,2210375,São Luis do Piauí - PI,PI,14694
2015,2210383,São Miguel da Baixa Grande - PI,PI,16719
2015,2210391,São Miguel do Fidalgo - PI,PI,19367
2015,2210409,São Miguel do Tapuio - PI,PI,104301
2015,2210508,São Pedro do Piauí - PI,PI,99647
2015,2210607,São Raimundo Nonato - PI,PI,354324
2015,2210623,Sebastião Barros - PI,PI,31060
2015,2210631,Sebastião Leal - PI,PI,69007
2015,2210656,Sigefredo Pacheco - PI,PI,51512
2015,2210706,Simões - PI,PI,98081
2015,2210805,Simplício Mendes - PI,PI,115324
2015,2210904,Socorro do Piauí - PI,PI,26446
2015,2210938,Sussuapara - PI,PI,49046
2015,2210953,Tamboril do Piauí - PI,PI,19400
2015,2210979,Tanque do Piauí - PI,PI,20634
2015,2211001,Teresina - PI,PI,17637197
2015,2211100,União - PI,PI,300514
2015,2211209,Uruçuí - PI,PI,1026284
2015,2211308,Valença do Piauí - PI,PI,185160
2015,2211357,Várzea Branca - PI,PI,28674
2015,2211407,Várzea Grande - PI,PI,26136
2015,2211506,Vera Mendes - PI,PI,19262
2015,2211605,Vila Nova do Piauí - PI,PI,24298
2015,2211704,Wall Ferraz - PI,PI,25783
2015,2300101,Abaiara - CE,CE,66037
2015,2300150,Acarape - CE,CE,118734
2015,2300200,Acaraú - CE,CE,551031
2015,2300309,Acopiara - CE,CE,348629
2015,2300408,Aiuaba - CE,CE,106085
2015,2300507,Alcântaras - CE,CE,59306
2015,2300606,Altaneira - CE,CE,43730
2015,2300705,Alto Santo - CE,CE,129449
2015,2300754,Amontada - CE,CE,318742
2015,2300804,Antonina do Norte - CE,CE,47877
2015,2300903,Apuiarés - CE,CE,86910
2015,2301000,Aquiraz - CE,CE,1828068
2015,2301109,Aracati - CE,CE,1162571
2015,2301208,Aracoiaba - CE,CE,175639
2015,2301257,Ararendá - CE,CE,60571
2015,2301307,Araripe - CE,CE,150348
2015,2301406,Aratuba - CE,CE,83743
2015,2301505,Arneiroz - CE,CE,46165
2015,2301604,Assaré - CE,CE,160025
2015,2301703,Aurora - CE,CE,169293
2015,2301802,Baixio - CE,CE,39911
2015,2301851,Banabuiú - CE,CE,135281
2015,2301901,Barbalha - CE,CE,707853
2015,2301950,Barreira - CE,CE,135582
2015,2302008,Barro - CE,CE,149082
2015,2302057,Barroquinha - CE,CE,96717
2015,2302107,Baturité - CE,CE,327536
2015,2302206,Beberibe - CE,CE,621283
2015,2302305,Bela Cruz - CE,CE,187225
2015,2302404,Boa Viagem - CE,CE,345382
2015,2302503,Brejo Santo - CE,CE,593572
2015,2302602,Camocim - CE,CE,545101
2015,2302701,Campos Sales - CE,CE,199437
2015,2302800,Canindé - CE,CE,615599
2015,2302909,Capistrano - CE,CE,110870
2015,2303006,Caridade - CE,CE,111431
2015,2303105,Cariré - CE,CE,110727
2015,2303204,Caririaçu - CE,CE,156561
2015,2303303,Cariús - CE,CE,104195
2015,2303402,Carnaubal - CE,CE,96758
2015,2303501,Cascavel - CE,CE,822905
2015,2303600,Catarina - CE,CE,98351
2015,2303659,Catunda - CE,CE,76508
2015,2303709,Caucaia - CE,CE,5743008
2015,2303808,Cedro - CE,CE,171302
2015,2303907,Chaval - CE,CE,75915
2015,2303931,Choró - CE,CE,71054
2015,2303956,Chorozinho - CE,CE,132403
2015,2304004,Coreaú - CE,CE,127735
2015,2304103,Crateús - CE,CE,627712
2015,2304202,Crato - CE,CE,1419884
2015,2304236,Croatá - CE,CE,100814
2015,2304251,Cruz - CE,CE,172982
2015,2304269,Deputado Irapuan Pinheiro - CE,CE,60004
2015,2304277,Ereré - CE,CE,46033
2015,2304285,Eusébio - CE,CE,2724213
2015,2304301,Farias Brito - CE,CE,137169
2015,2304350,Forquilha - CE,CE,151763
2015,2304400,Fortaleza - CE,CE,57211200
2015,2304459,Fortim - CE,CE,141535
2015,2304509,Frecheirinha - CE,CE,190628
2015,2304608,General Sampaio - CE,CE,45660
2015,2304657,Graça - CE,CE,81956
2015,2304707,Granja - CE,CE,324554
2015,2304806,Granjeiro - CE,CE,30297
2015,2304905,Groaíras - CE,CE,67260
2015,2304954,Guaiúba - CE,CE,161180
2015,2305001,Guaraciaba do Norte - CE,CE,325966
2015,2305100,Guaramiranga - CE,CE,50563
2015,2305209,Hidrolândia - CE,CE,124095
2015,2305233,Horizonte - CE,CE,1287176
2015,2305266,Ibaretama - CE,CE,75499
2015,2305308,Ibiapina - CE,CE,162278
2015,2305332,Ibicuitinga - CE,CE,83077
2015,2305357,Icapuí - CE,CE,228665
2015,2305407,Icó - CE,CE,562942
2015,2305506,Iguatu - CE,CE,1360229
2015,2305605,Independência - CE,CE,195207
2015,2305654,Ipaporanga - CE,CE,63780
2015,2305704,Ipaumirim - CE,CE,82031
2015,2305803,Ipu - CE,CE,315015
2015,2305902,Ipueiras - CE,CE,210201
2015,2306009,Iracema - CE,CE,119625
2015,2306108,Irauçuba - CE,CE,148674
2015,2306207,Itaiçaba - CE,CE,57522
2015,2306256,Itaitinga - CE,CE,575677
2015,2306306,Itapajé - CE,CE,497620
2015,2306405,Itapipoca - CE,CE,1191433
2015,2306504,Itapiúna - CE,CE,112505
2015,2306553,Itarema - CE,CE,396508
2015,2306603,Itatira - CE,CE,114214
2015,2306702,Jaguaretama - CE,CE,136631
2015,2306801,Jaguaribara - CE,CE,140831
2015,2306900,Jaguaribe - CE,CE,485151
2015,2307007,Jaguaruana - CE,CE,396821
2015,2307106,Jardim - CE,CE,174486
2015,2307205,Jati - CE,CE,75985
2015,2307254,Jijoca de Jericoacoara - CE,CE,216640
2015,2307304,Juazeiro do Norte - CE,CE,3921616
2015,2307403,Jucás - CE,CE,172725
2015,2307502,Lavras da Mangabeira - CE,CE,232094
2015,2307601,Limoeiro do Norte - CE,CE,817926
2015,2307635,Madalena - CE,CE,126213
2015,2307650,Maracanaú - CE,CE,7896114
2015,2307700,Maranguape - CE,CE,1140316
2015,2307809,Marco - CE,CE,261287
2015,2307908,Martinópole - CE,CE,62843
2015,2308005,Massapê - CE,CE,207039
2015,2308104,Mauriti - CE,CE,316619
2015,2308203,Meruoca - CE,CE,79926
2015,2308302,Milagres - CE,CE,192052
2015,2308351,Milhã - CE,CE,90187
2015,2308377,Miraíma - CE,CE,73043
2015,2308401,Missão Velha - CE,CE,502539
2015,2308500,Mombaça - CE,CE,258940
2015,2308609,Monsenhor Tabosa - CE,CE,106164
2015,2308708,Morada Nova - CE,CE,692613
2015,2308807,Moraújo - CE,CE,73751
2015,2308906,Morrinhos - CE,CE,125801
2015,2309003,Mucambo - CE,CE,83003
2015,2309102,Mulungu - CE,CE,87881
2015,2309201,Nova Olinda - CE,CE,123904
2015,2309300,Nova Russas - CE,CE,247084
2015,2309409,Novo Oriente - CE,CE,174654
2015,2309458,Ocara - CE,CE,140712
2015,2309508,Orós - CE,CE,170348
2015,2309607,Pacajus - CE,CE,940023
2015,2309706,Pacatuba - CE,CE,939811
2015,2309805,Pacoti - CE,CE,99316
2015,2309904,Pacujá - CE,CE,40051
2015,2310001,Palhano - CE,CE,62302
2015,2310100,Palmácia - CE,CE,82823
2015,2310209,Paracuru - CE,CE,405883
2015,2310258,Paraipaba - CE,CE,355526
2015,2310308,Parambu - CE,CE,198473
2015,2310407,Paramoti - CE,CE,74645
2015,2310506,Pedra Branca - CE,CE,249474
2015,2310605,Penaforte - CE,CE,85837
2015,2310704,Pentecoste - CE,CE,335342
2015,2310803,Pereiro - CE,CE,153921
2015,2310852,Pindoretama - CE,CE,184212
2015,2310902,Piquet Carneiro - CE,CE,105633
2015,2310951,Pires Ferreira - CE,CE,44278
2015,2311009,Poranga - CE,CE,66631
2015,2311108,Porteiras - CE,CE,106836
2015,2311207,Potengi - CE,CE,80740
2015,2311231,Potiretama - CE,CE,43412
2015,2311264,Quiterianópolis - CE,CE,127407
2015,2311306,Quixadá - CE,CE,894136
2015,2311355,Quixelô - CE,CE,107327
2015,2311405,Quixeramobim - CE,CE,746318
2015,2311504,Quixeré - CE,CE,387109
2015,2311603,Redenção - CE,CE,268426
2015,2311702,Reriutaba - CE,CE,140349
2015,2311801,Russas - CE,CE,904223
2015,2311900,Saboeiro - CE,CE,88688
2015,2311959,Salitre - CE,CE,99370
2015,2312007,Santana do Acaraú - CE,CE,184460
2015,2312106,Santana do Cariri - CE,CE,108196
2015,2312205,Santa Quitéria - CE,CE,373312
2015,2312304,São Benedito - CE,CE,379048
2015,2312403,São Gonçalo do Amarante - CE,CE,1853784
2015,2312502,São João do Jaguaribe - CE,CE,82085
2015,2312601,São Luís do Curu - CE,CE,90846
2015,2312700,Senador Pompeu - CE,CE,253455
2015,2312809,Senador Sá - CE,CE,40665
2015,2312908,Sobral - CE,CE,3974674
2015,2313005,Solonópole - CE,CE,135730
2015,2313104,Tabuleiro do Norte - CE,CE,267022
2015,2313203,Tamboril - CE,CE,164216
2015,2313252,Tarrafas - CE,CE,55215
2015,2313302,Tauá - CE,CE,497673
2015,2313351,Tejuçuoca - CE,CE,99043
2015,2313401,Tianguá - CE,CE,867501
2015,2313500,Trairi - CE,CE,578552
2015,2313559,Tururu - CE,CE,90784
2015,2313609,Ubajara - CE,CE,336480
2015,2313708,Umari - CE,CE,42930
2015,2313757,Umirim - CE,CE,109338
2015,2313807,Uruburetama - CE,CE,284403
2015,2313906,Uruoca - CE,CE,116878
2015,2313955,Varjota - CE,CE,151347
2015,2314003,Várzea Alegre - CE,CE,281080
2015,2314102,Viçosa do Ceará - CE,CE,331088
2015,2400109,Acari - RN,RN,112644
2015,2400208,Açu - RN,RN,853302
2015,2400307,Afonso Bezerra - RN,RN,79301
2015,2400406,Água Nova - RN,RN,24111
2015,2400505,Alexandria - RN,RN,112704
